
0.89,650.87,0.476,377.328,300.78,1122.4,0.268,205.1,128.33
0.9,651.9,0.476,378.098,304.55,1122.39,0.271,207.6,131.36
0.91,652.94,0.476,378.866,308.34,1122.38,0.275,210.2,134.42
0.92,653.91,0.476,379.59,312.13,1122.37,0.278,212.8,137.52
0.93,654.88,0.476,380.316,315.93,1122.35,0.281,215.4,140.66
0.94,655.85,0.476,381.043,319.74,1122.34,0.285,218,143.84
0.95,656.82,0.475,381.77,323.55,1122.33,0.288,220.6,147.06
0.96,657.79,0.475,382.494,327.37,1122.32,0.292,223.2,150.31
0.97,658.76,0.475,383.216,331.2,1122.3,0.295,225.8,153.61
0.98,659.73,0.475,383.936,335.04,1122.29,0.299,228.4,156.94
0.99,660.7,0.475,384.659,338.88,1122.28,0.302,231.1,160.31
1,661.67,0.474,385.383,342.73,1122.27,0.305,233.7,163.71
1.01,662.57,0.474,386.064,346.59,1122.25,0.309,236.3,167.16
1.02,663.47,0.474,386.744,350.45,1122.24,0.312,238.9,170.65
1.03,664.38,0.473,387.423,354.32,1122.23,0.316,241.6,174.17
1.04,665.28,0.473,388.102,358.2,1122.21,0.319,244.2,177.73
1.05,666.18,0.473,388.776,362.08,1122.2,0.323,246.9,181.33
1.06,667.08,0.473,389.448,365.97,1122.19,0.326,249.5,184.97
1.07,667.99,0.473,390.12,369.87,1122.17,0.33,252.2,188.65
1.08,668.89,0.473,390.795,373.78,1122.16,0.333,254.8,192.37
1.09,669.79,0.472,391.471,377.69,1122.14,0.337,257.5,196.13
1.1,670.62,0.472,392.101,381.61,1122.13,0.34,260.2,199.93
1.11,671.45,0.472,392.724,385.53,1122.11,0.344,262.9,203.76
1.12,672.29,0.472,393.347,389.46,1122.1,0.347,265.5,207.64
1.13,673.12,0.472,393.97,393.4,1122.08,0.351,268.2,211.55
1.14,673.95,0.472,394.597,397.34,1122.07,0.354,270.9,215.5
1.15,674.78,0.471,395.224,401.29,1122.05,0.358,273.6,219.5
1.16,675.62,0.471,395.85,405.24,1122.04,0.361,276.3,223.53
1.17,676.45,0.471,396.475,409.21,1122.02,0.365,279,227.6
1.18,677.28,0.47,397.1,413.17,1122.01,0.368,281.7,231.71
1.19,678.04,0.47,397.673,417.15,1121.99,0.372,284.4,235.87
1.2,678.8,0.47,398.241,421.13,1121.97,0.375,287.1,240.06
1.21,679.56,0.47,398.809,425.11,1121.96,0.379,289.8,244.29
1.22,680.32,0.47,399.38,429.1,1121.94,0.382,292.6,248.56
1.23,681.07,0.469,399.954,433.1,1121.93,0.386,295.3,252.87
1.24,681.83,0.469,400.527,437.1,1121.91,0.39,298,257.22
1.25,682.59,0.469,401.091,441.11,1121.89,0.393,300.8,261.61
1.26,683.35,0.469,401.654,445.12,1121.88,0.397,303.5,266.04
1.27,684.11,0.469,402.217,449.14,1121.86,0.4,306.2,270.52
1.28,684.8,0.469,402.738,453.17,1121.84,0.404,309,275.03
1.29,685.48,0.468,403.259,457.2,1121.82,0.408,311.7,279.58
1.3,686.17,0.468,403.78,461.23,1121.81,0.411,314.5,284.17
1.31,686.85,0.468,404.299,465.27,1121.79,0.415,317.2,288.8
1.32,687.54,0.467,404.818,469.32,1121.77,0.418,320,293.48
1.33,688.22,0.467,405.33,473.37,1121.75,0.422,322.8,298.19
1.34,688.91,0.467,405.838,477.43,1121.73,0.426,325.5,302.94
1.35,689.59,0.467,406.344,481.49,1121.72,0.429,328.3,307.74
1.36,690.28,0.467,406.857,485.55,1121.7,0.433,331.1,312.57
1.37,690.89,0.466,407.319,489.62,1121.68,0.437,333.8,317.45
1.38,691.49,0.466,407.781,493.7,1121.66,0.44,336.6,322.37
1.39,692.1,0.466,408.231,497.78,1121.64,0.444,339.4,327.32
1.4,692.71,0.466,408.68,501.86,1121.62,0.447,342.2,332.32
1.41,693.31,0.466,409.131,505.95,1121.6,0.451,345,337.36
1.42,693.92,0.466,409.589,510.05,1121.58,0.455,347.8,342.44
1.43,694.53,0.465,410.046,514.14,1121.56,0.458,350.6,347.56
1.44,695.13,0.465,410.496,518.25,1121.54,0.462,353.4,352.72
1.45,695.74,0.465,410.939,522.35,1121.52,0.466,356.2,357.93
1.46,696.27,0.465,411.331,526.47,1121.5,0.469,359,363.17
1.47,696.8,0.465,411.731,530.58,1121.48,0.473,361.8,368.46
1.48,697.33,0.464,412.133,534.7,1121.46,0.477,364.6,373.78
1.49,697.86,0.464,412.532,538.82,1121.44,0.48,367.4,379.15
1.5,698.39,0.464,412.919,542.95,1121.42,0.484,370.2,384.56
1.51,698.92,0.464,413.305,547.08,1121.4,0.488,373,390.01
1.52,699.45,0.464,413.694,551.22,1121.38,0.492,375.8,395.5
1.53,699.98,0.463,414.091,555.36,1121.36,0.495,378.7,401.03
1.54,700.51,0.463,414.487,559.5,1121.34,0.499,381.5,406.61
1.55,700.96,0.463,414.819,563.64,1121.32,0.503,384.3,412.22
1.56,701.41,0.463,415.146,567.79,1121.29,0.506,387.1,417.88
1.57,701.86,0.463,415.472,571.95,1121.27,0.51,390,423.58
1.58,702.31,0.463,415.811,576.1,1121.25,0.514,392.8,429.32
1.59,702.77,0.462,416.149,580.26,1121.23,0.518,395.6,435.1
1.6,703.22,0.462,416.481,584.43,1121.21,0.521,398.5,440.92
1.61,703.67,0.462,416.802,588.59,1121.18,0.525,401.3,446.79
1.62,704.12,0.462,417.121,592.76,1121.16,0.529,404.2,452.7
1.63,704.57,0.462,417.449,596.94,1121.14,0.532,407,458.65
1.64,704.94,0.461,417.727,601.11,1121.12,0.536,409.8,464.64
1.65,705.31,0.461,418.003,605.29,1121.09,0.54,412.7,470.67
1.66,705.68,0.461,418.263,609.47,1121.07,0.544,415.5,476.74
1.67,706.05,0.461,418.52,613.66,1121.05,0.547,418.4,482.86
1.68,706.41,0.461,418.781,617.84,1121.02,0.551,421.3,489.01
1.69,706.78,0.461,419.053,622.03,1121,0.555,424.1,495.21
1.7,707.15,0.46,419.324,626.22,1120.97,0.559,427,501.46
1.71,707.52,0.46,419.583,630.42,1120.95,0.562,429.8,507.74
1.72,707.89,0.46,419.833,634.61,1120.93,0.566,432.7,514.06
1.73,708.18,0.46,420.028,638.81,1120.9,0.57,435.6,520.43
1.74,708.47,0.46,420.239,643.02,1120.88,0.574,438.4,526.84
1.75,708.75,0.459,420.45,647.22,1120.85,0.577,441.3,533.29
1.76,709.04,0.459,420.654,651.42,1120.83,0.581,444.2,539.78
1.77,709.33,0.459,420.842,655.63,1120.8,0.585,447,546.32
1.78,709.62,0.459,421.03,659.84,1120.78,0.589,449.9,552.9
1.79,709.9,0.459,421.229,664.05,1120.75,0.593,452.8,559.52
1.8,710.19,0.458,421.433,668.27,1120.73,0.596,455.6,566.18
1.81,710.48,0.458,421.637,672.48,1120.7,0.6,458.5,572.88
1.82,710.69,0.458,421.784,676.7,1120.67,0.604,461.4,579.63
1.83,710.89,0.457,421.93,680.92,1120.65,0.608,464.3,586.42
1.84,711.1,0.457,422.067,685.14,1120.62,0.611,467.1,593.25
1.85,711.3,0.457,422.189,689.36,1120.6,0.615,470,600.12
1.86,711.51,0.457,422.309,693.58,1120.57,0.619,472.9,607.03
1.87,711.71,0.457,422.444,697.8,1120.54,0.623,475.8,613.99
1.88,711.92,0.456,422.583,702.03,1120.52,0.627,478.7,620.99
1.89,712.12,0.456,422.722,706.26,1120.49,0.63,481.5,628.03
1.9,712.33,0.456,422.859,710.48,1120.46,0.634,484.4,635.11
1.91,712.45,0.455,422.938,714.71,1120.43,0.638,487.3,642.24
1.92,712.57,0.455,423.006,718.94,1120.41,0.642,490.2,649.41
1.93,712.69,0.455,423.058,723.17,1120.38,0.645,493.1,656.62
1.94,712.81,0.455,423.109,727.4,1120.35,0.649,496,663.87
1.95,712.94,0.455,423.178,731.63,1120.32,0.653,498.8,671.17
1.96,713.06,0.454,423.25,735.87,1120.29,0.657,501.7,678.5
1.97,713.18,0.454,423.317,740.1,1120.27,0.661,504.6,685.88
1.98,713.3,0.454,423.362,744.33,1120.24,0.664,507.5,693.31
1.99,713.42,0.454,423.405,748.57,1120.21,0.668,510.4,700.77
2,713.46,0.454,423.404,752.8,1120.18,0.672,513.3,708.28
2.01,713.5,0.453,423.414,757.03,1120.15,0.676,516.2,715.83
2.02,713.54,0.453,423.422,761.27,1120.12,0.68,519,723.42
2.03,713.58,0.453,423.43,765.5,1120.09,0.683,521.9,731.05
2.04,713.61,0.452,423.436,769.74,1120.06,0.687,524.8,738.73
2.05,713.65,0.452,423.434,773.97,1120.03,0.691,527.7,746.45
2.06,713.69,0.452,423.41,778.21,1120,0.695,530.6,754.21
2.07,713.73,0.452,423.384,782.44,1119.97,0.699,533.5,762.01
2.08,713.77,0.452,423.374,786.67,1119.94,0.702,536.4,769.86
2.09,713.73,0.451,423.317,790.91,1119.91,0.706,539.3,777.74
2.1,713.68,0.451,423.258,795.14,1119.88,0.71,542.1,785.67
2.11,713.64,0.451,423.168,799.37,1119.85,0.714,545,793.65
2.12,713.59,0.451,423.077,803.6,1119.82,0.718,547.9,801.66
2.13,713.55,0.451,422.995,807.83,1119.79,0.721,550.8,809.72
2.14,713.5,0.45,422.93,812.06,1119.76,0.725,553.7,817.82
2.15,713.46,0.45,422.865,816.29,1119.73,0.729,556.6,825.96
2.16,713.41,0.45,422.775,820.52,1119.7,0.733,559.4,834.14
2.17,713.37,0.45,422.675,824.75,1119.66,0.737,562.3,842.37
2.18,713.24,0.45,422.518,828.97,1119.63,0.74,565.2,850.64
2.19,713.11,0.45,422.389,833.2,1119.6,0.744,568.1,858.95
2.2,712.98,0.449,422.258,837.42,1119.57,0.748,571,867.3
2.21,712.85,0.449,422.127,841.64,1119.54,0.752,573.8,875.7
2.22,712.73,0.448,421.994,845.86,1119.5,0.756,576.7,884.14
2.23,712.6,0.448,421.859,850.08,1119.47,0.759,579.6,892.62
2.24,712.47,0.448,421.696,854.3,1119.44,0.763,582.5,901.14
2.25,712.34,0.448,421.524,858.52,1119.41,0.767,585.4,909.7
2.26,712.21,0.448,421.357,862.73,1119.37,0.771,588.2,918.31
2.27,712,0.448,421.161,866.94,1119.34,0.775,591.1,926.96
2.28,711.79,0.447,420.962,871.15,1119.31,0.778,594,935.65
2.29,711.58,0.447,420.743,875.36,1119.27,0.782,596.8,944.38
2.3,711.37,0.447,420.506,879.57,1119.24,0.786,599.7,953.15
2.31,711.15,0.447,420.267,883.77,1119.2,0.79,602.6,961.97
2.32,710.94,0.447,420.06,887.97,1119.17,0.793,605.4,970.83
2.33,710.73,0.446,419.855,892.17,1119.14,0.797,608.3,979.73
2.34,710.52,0.446,419.639,896.37,1119.1,0.801,611.2,988.67
2.35,710.31,0.446,419.393,900.57,1119.07,0.805,614,997.66
2.36,710.02,0.446,419.087,904.76,1119.03,0.809,616.9,1006.68
2.37,709.72,0.446,418.803,908.95,1119,0.812,619.7,1015.75
2.38,709.43,0.445,418.533,913.13,1118.96,0.816,622.6,1024.86
2.39,709.13,0.445,418.261,917.32,1118.93,0.82,625.4,1034.02
2.4,708.84,0.445,417.951,921.5,1118.89,0.824,628.3,1043.21
2.41,708.54,0.445,417.636,925.68,1118.86,0.827,631.1,1052.45
2.42,708.25,0.445,417.332,929.85,1118.82,0.831,634,1061.72
2.43,707.95,0.445,417.055,934.02,1118.78,0.835,636.8,1071.04
2.44,707.66,0.444,416.776,938.19,1118.75,0.839,639.7,1080.4
2.45,707.28,0.444,416.414,942.36,1118.71,0.842,642.5,1089.81
2.46,706.91,0.444,416.034,946.52,1118.68,0.846,645.4,1099.25
2.47,706.53,0.444,415.652,950.68,1118.64,0.85,648.2,1108.74
2.48,706.16,0.444,415.309,954.83,1118.6,0.854,651,1118.26
2.49,705.78,0.443,414.967,958.99,1118.57,0.857,653.9,1127.83
2.5,705.41,0.443,414.611,963.13,1118.53,0.861,656.7,1137.44
2.51,705.03,0.443,414.222,967.28,1118.49,0.865,659.5,1147.1
2.52,704.66,0.443,413.832,971.42,1118.45,0.869,662.3,1156.79
2.53,704.28,0.443,413.467,975.55,1118.42,0.872,665.2,1166.52
2.54,703.82,0.442,413.06,979.69,1118.38,0.876,668,1176.3
2.55,703.37,0.442,412.653,983.82,1118.34,0.88,670.8,1186.12
2.56,702.91,0.442,412.202,987.94,1118.3,0.883,673.6,1195.98
2.57,702.45,0.442,411.746,992.06,1118.27,0.887,676.4,1205.88
2.58,702,0.442,411.298,996.17,1118.23,0.891,679.2,1215.82
2.59,701.54,0.442,410.885,1000.29,1118.19,0.895,682,1225.8
2.6,701.08,0.441,410.47,1004.39,1118.15,0.898,684.8,1235.82
2.61,700.63,0.445,409.476,1008.49,1118.11,0.902,687.6,1245.89
2.62,700.17,0.453,407.959,1012.59,1118.07,0.906,690.4,1255.99
2.63,699.63,0.462,406.37,1016.66,1118.03,0.909,693.2,1266.14
2.64,699.1,0.47,404.767,1020.72,1117.99,0.913,695.9,1276.33
2.65,698.56,0.478,403.15,1024.77,1117.95,0.917,698.7,1286.55
2.66,698.03,0.486,401.519,1028.8,1117.91,0.92,701.5,1296.82
2.67,697.49,0.494,399.874,1032.81,1117.88,0.924,704.2,1307.13
2.68,696.96,0.502,398.215,1036.81,1117.84,0.928,706.9,1317.48
2.69,696.42,0.509,396.558,1040.79,1117.8,0.931,709.6,1327.87
2.7,695.89,0.517,394.922,1044.75,1117.75,0.935,712.3,1338.29
2.71,695.35,0.524,393.273,1048.69,1117.71,0.938,715,1348.76
2.72,694.74,0.532,391.555,1052.62,1117.67,0.942,717.7,1359.27
2.73,694.12,0.539,389.825,1056.54,1117.63,0.945,720.4,1369.81
2.74,693.51,0.547,388.083,1060.43,1117.59,0.949,723,1380.4
2.75,692.89,0.554,386.329,1064.31,1117.55,0.952,725.7,1391.02
2.76,692.28,0.561,384.563,1068.17,1117.51,0.956,728.3,1401.68
2.77,691.66,0.569,382.785,1072.01,1117.47,0.959,730.9,1412.39
2.78,691.05,0.576,380.996,1075.83,1117.43,0.963,733.5,1423.12
2.79,690.43,0.583,379.196,1079.64,1117.39,0.966,736.1,1433.9
2.8,689.82,0.59,377.385,1083.43,1117.34,0.97,738.7,1444.72
2.81,689.13,0.598,375.464,1087.2,1117.3,0.973,741.3,1455.57
2.82,688.44,0.605,373.526,1090.95,1117.26,0.976,743.8,1466.46
2.83,687.75,0.613,371.578,1094.68,1117.22,0.98,746.4,1477.39
2.84,687.06,0.62,369.668,1098.39,1117.18,0.983,748.9,1488.35
2.85,686.37,0.627,367.752,1102.08,1117.13,0.987,751.4,1499.36
2.86,685.68,0.634,365.826,1105.76,1117.09,0.99,753.9,1510.4
2.87,684.99,0.641,363.841,1109.41,1117.05,0.993,756.4,1521.47
2.88,684.3,0.648,361.844,1113.05,1117.01,0.996,758.9,1532.58
2.89,683.61,0.655,359.839,1116.66,1116.96,1,761.4,1543.73
2.9,682.84,0.663,357.723,1120.25,1116.92,1.003,763.8,1554.92
2.91,682.08,0.67,355.594,1123.83,1116.88,1.006,766.2,1566.14
2.92,681.31,0.678,353.457,1127.38,1116.83,1.009,768.7,1577.39
2.93,680.55,0.685,351.311,1130.91,1116.79,1.013,771.1,1588.69
2.94,679.78,0.692,349.159,1134.42,1116.74,1.016,773.5,1600.01
2.95,679.02,0.7,346.999,1137.9,1116.7,1.019,775.8,1611.37
2.96,678.25,0.707,344.832,1141.37,1116.66,1.022,778.2,1622.77
2.97,677.49,0.714,342.658,1144.81,1116.61,1.025,780.6,1634.2
2.98,676.72,0.721,340.478,1148.23,1116.57,1.028,782.9,1645.67
2.99,675.88,0.728,338.214,1151.63,1116.52,1.031,785.2,1657.17
3,675.04,0.736,335.917,1155.01,1116.48,1.035,787.5,1668.7
3.01,674.21,0.743,333.615,1158.36,1116.43,1.038,789.8,1680.27
3.02,673.37,0.75,331.317,1161.69,1116.39,1.041,792.1,1691.87
3.03,672.53,0.757,329.057,1165,1116.34,1.044,794.3,1703.5
3.04,671.69,0.764,326.792,1168.29,1116.3,1.047,796.6,1715.17
3.05,670.86,0.771,324.524,1171.55,1116.25,1.05,798.8,1726.87
3.06,670.02,0.774,322.821,1174.79,1116.21,1.052,801,1738.6
3.07,669.18,0.777,321.222,1178.01,1116.16,1.055,803.2,1750.36
3.08,668.27,0.78,319.568,1181.22,1116.12,1.058,805.4,1762.16
3.09,667.36,0.783,317.911,1184.41,1116.07,1.061,807.6,1773.99
3.1,666.46,0.786,316.252,1187.58,1116.03,1.064,809.7,1785.85
3.11,665.55,0.789,314.59,1190.74,1115.98,1.067,811.9,1797.74
3.12,664.64,0.792,312.926,1193.88,1115.93,1.07,814,1809.66
3.13,663.73,0.795,311.21,1197.01,1115.89,1.073,816.1,1821.61
3.14,662.83,0.798,309.489,1200.11,1115.84,1.076,818.3,1833.6
3.15,661.92,0.801,307.766,1203.2,1115.8,1.078,820.4,1845.62
3.16,661.01,0.804,306.041,1206.27,1115.75,1.081,822.5,1857.66
3.17,660.03,0.807,304.263,1209.33,1115.7,1.084,824.5,1869.74
3.18,659.05,0.81,302.482,1212.36,1115.65,1.087,826.6,1881.85
3.19,658.08,0.813,300.701,1215.38,1115.61,1.089,828.7,1893.99
3.2,657.1,0.817,298.876,1218.38,1115.56,1.092,830.7,1906.16
3.21,656.12,0.82,297.039,1221.37,1115.51,1.095,832.8,1918.36
3.22,655.14,0.823,295.201,1224.33,1115.47,1.098,834.8,1930.59
3.23,654.17,0.826,293.357,1227.28,1115.42,1.1,836.8,1942.84
3.24,653.19,0.83,291.465,1230.21,1115.37,1.103,838.8,1955.13
3.25,652.21,0.833,289.573,1233.11,1115.32,1.106,840.8,1967.45
3.26,651.17,0.837,287.633,1236,1115.28,1.108,842.7,1979.79
3.27,650.13,0.84,285.675,1238.87,1115.23,1.111,844.7,1992.17
3.28,649.09,0.844,283.683,1241.72,1115.18,1.113,846.6,2004.57
3.29,648.05,0.847,281.691,1244.56,1115.13,1.116,848.6,2017
3.3,647,0.851,279.699,1247.37,1115.08,1.119,850.5,2029.46
3.31,645.96,0.855,277.708,1250.16,1115.04,1.121,852.4,2041.95
3.32,644.92,0.858,275.718,1252.93,1114.99,1.124,854.3,2054.46
3.33,643.88,0.862,273.728,1255.68,1114.94,1.126,856.1,2067.01
3.34,642.84,0.865,271.739,1258.41,1114.89,1.129,858,2079.58
3.35,641.74,0.869,269.654,1261.12,1114.84,1.131,859.9,2092.18
3.36,640.63,0.873,267.519,1263.81,1114.79,1.134,861.7,2104.8
3.37,639.53,0.877,265.386,1266.48,1114.74,1.136,863.5,2117.45
3.38,638.42,0.881,263.255,1269.13,1114.69,1.139,865.3,2130.13
3.39,637.32,0.884,261.146,1271.75,1114.64,1.141,867.1,2142.83
3.4,636.21,0.888,259.07,1274.36,1114.59,1.143,868.9,2155.56
3.41,635.11,0.892,256.996,1276.94,1114.55,1.146,870.6,2168.32
3.42,634,0.895,254.925,1279.51,1114.5,1.148,872.4,2181.1
3.43,632.9,0.899,252.84,1282.05,1114.45,1.15,874.1,2193.91
3.44,631.73,0.903,250.629,1284.57,1114.4,1.153,875.8,2206.74
3.45,630.57,0.906,248.423,1287.07,1114.35,1.155,877.5,2219.6
3.46,629.4,0.91,246.221,1289.55,1114.3,1.157,879.2,2232.49
3.47,628.24,0.914,244.023,1292,1114.25,1.16,880.9,2245.39
3.48,627.07,0.915,242.52,1294.44,1114.2,1.162,882.6,2258.33
3.49,625.91,0.915,241.201,1296.86,1114.15,1.164,884.2,2271.28
3.5,624.74,0.914,239.884,1299.26,1114.1,1.166,885.9,2284.26
3.51,623.58,0.914,238.569,1301.65,1114.05,1.168,887.5,2297.27
3.52,622.41,0.913,237.372,1304.03,1114,1.171,889.1,2310.3
3.53,621.19,0.911,236.451,1306.4,1113.94,1.173,890.7,2323.35
3.54,619.97,0.909,235.532,1308.76,1113.89,1.175,892.3,2336.42
3.55,618.74,0.907,234.615,1311.11,1113.84,1.177,893.9,2349.52
3.56,617.52,0.905,233.699,1313.45,1113.79,1.179,895.5,2362.65
3.57,616.3,0.903,232.786,1315.78,1113.74,1.181,897.1,2375.79
3.58,615.08,0.9,231.875,1318.1,1113.69,1.184,898.7,2388.96
3.59,613.85,0.898,230.966,1320.41,1113.64,1.186,900.3,2402.15
3.6,612.63,0.896,230.059,1322.71,1113.59,1.188,901.9,2415.37
3.61,611.41,0.894,229.154,1325.01,1113.54,1.19,903.4,2428.61
3.62,610.13,0.892,228.164,1327.29,1113.48,1.192,905,2441.87
3.63,608.86,0.89,227.174,1329.57,1113.43,1.194,906.5,2455.15
3.64,607.58,0.888,226.185,1331.83,1113.38,1.196,908.1,2468.46
3.65,606.31,0.887,225.198,1334.09,1113.33,1.198,909.6,2481.79
3.66,605.03,0.885,224.213,1336.33,1113.28,1.2,911.1,2495.14
3.67,603.76,0.883,223.23,1338.57,1113.23,1.202,912.7,2508.52
3.68,602.48,0.881,222.248,1340.8,1113.17,1.204,914.2,2521.91
3.69,601.21,0.879,221.268,1343.01,1113.12,1.207,915.7,2535.33
3.7,599.93,0.877,220.29,1345.22,1113.07,1.209,917.2,2548.77
3.71,534.51,0.876,170.202,1347.17,1113.02,1.21,918.5,2562.24
3.72,469.1,0.874,120.104,1348.62,1112.97,1.212,919.5,2575.71
3.73,403.68,0.874,69.997,1349.57,1112.91,1.213,920.2,2589.21
